id,name,state_id/id,municipio_id/id,ciudad_id/id
cfd_mx.res_country_state_cp_52250027,52250,MEX,027,
cfd_mx.res_country_state_cp_52251,52251,MEX,,
cfd_mx.res_country_state_cp_52252,52252,MEX,,
cfd_mx.res_country_state_cp_52253027,52253,MEX,027,
cfd_mx.res_country_state_cp_52254027,52254,MEX,027,
cfd_mx.res_country_state_cp_52255,52255,MEX,,
cfd_mx.res_country_state_cp_52256,52256,MEX,,
cfd_mx.res_country_state_cp_52257,52257,MEX,,
cfd_mx.res_country_state_cp_52258,52258,MEX,,
cfd_mx.res_country_state_cp_52259,52259,MEX,,
cfd_mx.res_country_state_cp_52260,52260,MEX,,
cfd_mx.res_country_state_cp_52261,52261,MEX,,
cfd_mx.res_country_state_cp_52262,52262,MEX,,
cfd_mx.res_country_state_cp_52263,52263,MEX,,
cfd_mx.res_country_state_cp_52264,52264,MEX,,
cfd_mx.res_country_state_cp_52265,52265,MEX,,
cfd_mx.res_country_state_cp_52266,52266,MEX,,
cfd_mx.res_country_state_cp_52267,52267,MEX,,
cfd_mx.res_country_state_cp_52268,52268,MEX,,
cfd_mx.res_country_state_cp_52269,52269,MEX,,
cfd_mx.res_country_state_cp_52270,52270,MEX,,
cfd_mx.res_country_state_cp_52271,52271,MEX,,
cfd_mx.res_country_state_cp_52272,52272,MEX,,
cfd_mx.res_country_state_cp_52273,52273,MEX,,
cfd_mx.res_country_state_cp_52274,52274,MEX,,
cfd_mx.res_country_state_cp_52275,52275,MEX,,
cfd_mx.res_country_state_cp_52276,52276,MEX,,
cfd_mx.res_country_state_cp_52277,52277,MEX,,
cfd_mx.res_country_state_cp_52278,52278,MEX,,
cfd_mx.res_country_state_cp_52279,52279,MEX,,
cfd_mx.res_country_state_cp_52280073,52280,MEX,073,
cfd_mx.res_country_state_cp_52281,52281,MEX,,
cfd_mx.res_country_state_cp_52282073,52282,MEX,073,
cfd_mx.res_country_state_cp_52283,52283,MEX,,
cfd_mx.res_country_state_cp_52284,52284,MEX,,
cfd_mx.res_country_state_cp_52285,52285,MEX,,
cfd_mx.res_country_state_cp_52286073,52286,MEX,073,
cfd_mx.res_country_state_cp_52287,52287,MEX,,
cfd_mx.res_country_state_cp_52288,52288,MEX,,
cfd_mx.res_country_state_cp_52289,52289,MEX,,
cfd_mx.res_country_state_cp_52290073,52290,MEX,073,
cfd_mx.res_country_state_cp_52291,52291,MEX,,
cfd_mx.res_country_state_cp_52292,52292,MEX,,
cfd_mx.res_country_state_cp_52293,52293,MEX,,
cfd_mx.res_country_state_cp_52294,52294,MEX,,
cfd_mx.res_country_state_cp_52295,52295,MEX,,
cfd_mx.res_country_state_cp_52296,52296,MEX,,
cfd_mx.res_country_state_cp_52297,52297,MEX,,
cfd_mx.res_country_state_cp_52298,52298,MEX,,
cfd_mx.res_country_state_cp_52299,52299,MEX,,
cfd_mx.res_country_state_cp_52300090,52300,MEX,090,
cfd_mx.res_country_state_cp_52301,52301,MEX,,
cfd_mx.res_country_state_cp_52302,52302,MEX,,
cfd_mx.res_country_state_cp_52303090,52303,MEX,090,
cfd_mx.res_country_state_cp_52304090,52304,MEX,090,
cfd_mx.res_country_state_cp_52305090,52305,MEX,090,
cfd_mx.res_country_state_cp_52306,52306,MEX,,
cfd_mx.res_country_state_cp_52307090,52307,MEX,090,
cfd_mx.res_country_state_cp_52308,52308,MEX,,
cfd_mx.res_country_state_cp_52309,52309,MEX,,
cfd_mx.res_country_state_cp_52310090,52310,MEX,090,
cfd_mx.res_country_state_cp_52311,52311,MEX,,
cfd_mx.res_country_state_cp_52312,52312,MEX,,
cfd_mx.res_country_state_cp_52313,52313,MEX,,
cfd_mx.res_country_state_cp_52314,52314,MEX,,
cfd_mx.res_country_state_cp_52315090,52315,MEX,090,
cfd_mx.res_country_state_cp_52316090,52316,MEX,090,
cfd_mx.res_country_state_cp_52317090,52317,MEX,090,
cfd_mx.res_country_state_cp_52318,52318,MEX,,
cfd_mx.res_country_state_cp_52319,52319,MEX,,
cfd_mx.res_country_state_cp_52320090,52320,MEX,090,
cfd_mx.res_country_state_cp_52321,52321,MEX,,
cfd_mx.res_country_state_cp_52322,52322,MEX,,
cfd_mx.res_country_state_cp_52323090,52323,MEX,090,
cfd_mx.res_country_state_cp_52324,52324,MEX,,
cfd_mx.res_country_state_cp_52325,52325,MEX,,
cfd_mx.res_country_state_cp_52326,52326,MEX,,
cfd_mx.res_country_state_cp_52327,52327,MEX,,
cfd_mx.res_country_state_cp_52328,52328,MEX,,
cfd_mx.res_country_state_cp_52329,52329,MEX,,
cfd_mx.res_country_state_cp_52330090,52330,MEX,090,
cfd_mx.res_country_state_cp_52331,52331,MEX,,
cfd_mx.res_country_state_cp_52332,52332,MEX,,
cfd_mx.res_country_state_cp_52333090,52333,MEX,090,
cfd_mx.res_country_state_cp_52334090,52334,MEX,090,
cfd_mx.res_country_state_cp_52335,52335,MEX,,
cfd_mx.res_country_state_cp_52336090,52336,MEX,090,
cfd_mx.res_country_state_cp_52337090,52337,MEX,090,
cfd_mx.res_country_state_cp_52338,52338,MEX,,
cfd_mx.res_country_state_cp_52339,52339,MEX,,
cfd_mx.res_country_state_cp_52340090,52340,MEX,090,
cfd_mx.res_country_state_cp_52341,52341,MEX,,
cfd_mx.res_country_state_cp_52342,52342,MEX,,
cfd_mx.res_country_state_cp_52343090,52343,MEX,090,
cfd_mx.res_country_state_cp_52344,52344,MEX,,
cfd_mx.res_country_state_cp_52345090,52345,MEX,090,
cfd_mx.res_country_state_cp_52346090,52346,MEX,090,
cfd_mx.res_country_state_cp_52347090,52347,MEX,090,
cfd_mx.res_country_state_cp_52348,52348,MEX,,
cfd_mx.res_country_state_cp_52349,52349,MEX,,
cfd_mx.res_country_state_cp_52350090,52350,MEX,090,
cfd_mx.res_country_state_cp_52351,52351,MEX,,
cfd_mx.res_country_state_cp_52352,52352,MEX,,
cfd_mx.res_country_state_cp_52353090,52353,MEX,090,
cfd_mx.res_country_state_cp_52354090,52354,MEX,090,
cfd_mx.res_country_state_cp_52355090,52355,MEX,090,
cfd_mx.res_country_state_cp_52356090,52356,MEX,090,
cfd_mx.res_country_state_cp_52357090,52357,MEX,090,
cfd_mx.res_country_state_cp_52358,52358,MEX,,
cfd_mx.res_country_state_cp_52359,52359,MEX,,
cfd_mx.res_country_state_cp_52360072,52360,MEX,072,
cfd_mx.res_country_state_cp_52361,52361,MEX,,
cfd_mx.res_country_state_cp_52362072,52362,MEX,072,
cfd_mx.res_country_state_cp_52363072,52363,MEX,072,
cfd_mx.res_country_state_cp_52364072,52364,MEX,072,
cfd_mx.res_country_state_cp_52365072,52365,MEX,072,
cfd_mx.res_country_state_cp_52366072,52366,MEX,072,
cfd_mx.res_country_state_cp_52367072,52367,MEX,072,
cfd_mx.res_country_state_cp_52368,52368,MEX,,
cfd_mx.res_country_state_cp_52369,52369,MEX,,
cfd_mx.res_country_state_cp_52370049,52370,MEX,049,
cfd_mx.res_country_state_cp_52371,52371,MEX,,
cfd_mx.res_country_state_cp_52372,52372,MEX,,
cfd_mx.res_country_state_cp_52373,52373,MEX,,
cfd_mx.res_country_state_cp_52374049,52374,MEX,049,
