id,clave_sat,state_id/id,name
cfd_mx.res_country_state_ciudad_04TAM,04,TAM,Ciudad Mante
cfd_mx.res_country_state_ciudad_04TLA,04,TLA,Huamantla
cfd_mx.res_country_state_ciudad_04VER,04,VER,Coatepec
cfd_mx.res_country_state_ciudad_04YUC,04,YUC,Motul de Carrillo Puerto
cfd_mx.res_country_state_ciudad_04ZAC,04,ZAC,Guadalupe
cfd_mx.res_country_state_ciudad_05AGU,05,AGU,Pabellón de Arteaga
cfd_mx.res_country_state_ciudad_05BCN,05,BCN,Playas de Rosarito
cfd_mx.res_country_state_ciudad_05BCS,05,BCS,Loreto
cfd_mx.res_country_state_ciudad_05CAM,05,CAM,Escárcega
cfd_mx.res_country_state_ciudad_05COA,05,COA,Parras de la Fuente
cfd_mx.res_country_state_ciudad_05COL,05,COL,Ciudad de Armería
cfd_mx.res_country_state_ciudad_05CHH,05,CHH,Hidalgo del Parral
cfd_mx.res_country_state_ciudad_05CHP,05,CHP,Venustiano Carranza
cfd_mx.res_country_state_ciudad_05DIF,05,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_05DUR,05,DUR,Canatlán
cfd_mx.res_country_state_ciudad_05GRO,05,GRO,Arcelia
cfd_mx.res_country_state_ciudad_05GUA,05,GUA,Guanajuato
cfd_mx.res_country_state_ciudad_05HID,05,HID,Tula de Allende
cfd_mx.res_country_state_ciudad_05JAL,05,JAL,Ocotlán
cfd_mx.res_country_state_ciudad_05MEX,05,MEX,Ecatepec de Morelos
cfd_mx.res_country_state_ciudad_05MIC,05,MIC,La piedad de Cabadas
cfd_mx.res_country_state_ciudad_05MOR,05,MOR,Puente de Ixtla
cfd_mx.res_country_state_ciudad_05NAY,05,NAY,Tecuala
cfd_mx.res_country_state_ciudad_05NLE,05,NLE,Linares
cfd_mx.res_country_state_ciudad_05OAX,05,OAX,Matías Romero Avendaño
cfd_mx.res_country_state_ciudad_05PUE,05,PUE,Tehuacan
cfd_mx.res_country_state_ciudad_05ROO,05,ROO,Playa del Carmen
cfd_mx.res_country_state_ciudad_05SIN,05,SIN,Mazatlán
cfd_mx.res_country_state_ciudad_05SLP,05,SLP,San Luis Potosí
cfd_mx.res_country_state_ciudad_05SON,05,SON,Empalme
cfd_mx.res_country_state_ciudad_05TAB,05,TAB,Jalpa de Méndez
cfd_mx.res_country_state_ciudad_05TAM,05,TAM,Heroica Matamoros
cfd_mx.res_country_state_ciudad_05TLA,05,TLA,Calpulalpan
cfd_mx.res_country_state_ciudad_05VER,05,VER,Agua dulce
cfd_mx.res_country_state_ciudad_05YUC,05,YUC,Valladolid
cfd_mx.res_country_state_ciudad_05ZAC,05,ZAC,Río Grande
cfd_mx.res_country_state_ciudad_06AGU,06,AGU,Rincón de Romos
cfd_mx.res_country_state_ciudad_06BCN,06,BCN,Rodolfo Sánchez T. (Maneadero)
cfd_mx.res_country_state_ciudad_06BCS,06,BCS,Puerto Adolfo López Mateos
cfd_mx.res_country_state_ciudad_06CAM,06,CAM,Sabancuy
cfd_mx.res_country_state_ciudad_06COA,06,COA,Piedras Negras
cfd_mx.res_country_state_ciudad_06CHH,06,CHH,Juárez
cfd_mx.res_country_state_ciudad_06CHP,06,CHP,Jiquipilas
cfd_mx.res_country_state_ciudad_06DIF,06,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_06DUR,06,DUR,San Juan del Río del Centauro del Norte
cfd_mx.res_country_state_ciudad_06GRO,06,GRO,Ayutla de los Libres
cfd_mx.res_country_state_ciudad_06GUA,06,GUA,Irapuato
cfd_mx.res_country_state_ciudad_06HID,06,HID,Tulancingo
cfd_mx.res_country_state_ciudad_06JAL,06,JAL,Puerto Vallarta
cfd_mx.res_country_state_ciudad_06MEX,06,MEX,Huixquilucan de Degollado
cfd_mx.res_country_state_ciudad_06MIC,06,MIC,Morelia
cfd_mx.res_country_state_ciudad_06MOR,06,MOR,Santa Rosa Treinta
cfd_mx.res_country_state_ciudad_06NAY,06,NAY,Compostela
cfd_mx.res_country_state_ciudad_06NLE,06,NLE,Montemorelos
cfd_mx.res_country_state_ciudad_06OAX,06,OAX,Heroica Ciudad de Huajuapan de León
cfd_mx.res_country_state_ciudad_06PUE,06,PUE,Teziutlan
cfd_mx.res_country_state_ciudad_06ROO,06,ROO,Kantunilkín
cfd_mx.res_country_state_ciudad_06SIN,06,SIN,Guamúchil
cfd_mx.res_country_state_ciudad_06SLP,06,SLP,Soledad de Graciano Sánchez
cfd_mx.res_country_state_ciudad_06SON,06,SON,Heroica Guaymas
cfd_mx.res_country_state_ciudad_06TAM,06,TAM,Nuevo Laredo
cfd_mx.res_country_state_ciudad_06TLA,06,TLA,Chiautempan
cfd_mx.res_country_state_ciudad_06VER,06,VER,Coatzacoalcos
cfd_mx.res_country_state_ciudad_06YUC,06,YUC,Kanasín
cfd_mx.res_country_state_ciudad_06ZAC,06,ZAC,Ciudad Cuauhtémoc
cfd_mx.res_country_state_ciudad_07AGU,07,AGU,Asientos
cfd_mx.res_country_state_ciudad_07BCN,07,BCN,San Felipe
cfd_mx.res_country_state_ciudad_07BCS,07,BCS,Todos Santos
cfd_mx.res_country_state_ciudad_07CAM,07,CAM,Hopelchén
cfd_mx.res_country_state_ciudad_07COA,07,COA,Sabinas
cfd_mx.res_country_state_ciudad_07CHH,07,CHH,Nuevo Casas Grandes
cfd_mx.res_country_state_ciudad_07CHP,07,CHP,Villaflores
cfd_mx.res_country_state_ciudad_07DIF,07,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_07DUR,07,DUR,Peñón Blanco
cfd_mx.res_country_state_ciudad_07GRO,07,GRO,Atoyac de Álvarez
cfd_mx.res_country_state_ciudad_07GUA,07,GUA,León de los Aldama
cfd_mx.res_country_state_ciudad_07HID,07,HID,Zimapan
cfd_mx.res_country_state_ciudad_07JAL,07,JAL,San Juan de los Lagos
cfd_mx.res_country_state_ciudad_07MEX,07,MEX,Los Reyes Acaquilpan (La Paz)
cfd_mx.res_country_state_ciudad_07MIC,07,MIC,Pátzcuaro
cfd_mx.res_country_state_ciudad_07MOR,07,MOR,Zacatepec de Hidalgo
cfd_mx.res_country_state_ciudad_07NAY,07,NAY,Francisco I. Madero (Puga)
cfd_mx.res_country_state_ciudad_07NLE,07,NLE,Monterrey
cfd_mx.res_country_state_ciudad_07OAX,07,OAX,Loma Bonita
cfd_mx.res_country_state_ciudad_07PUE,07,PUE,San Andrés Cholula
cfd_mx.res_country_state_ciudad_07ROO,07,ROO,Isla Mujeres
cfd_mx.res_country_state_ciudad_07SIN,07,SIN,Navolato
cfd_mx.res_country_state_ciudad_07SLP,07,SLP,Charcas
cfd_mx.res_country_state_ciudad_07SON,07,SON,Hermosillo
cfd_mx.res_country_state_ciudad_07TAB,07,TAB,Macuspana
cfd_mx.res_country_state_ciudad_07TAM,07,TAM,Reynosa
cfd_mx.res_country_state_ciudad_07VER,07,VER,Córdoba
cfd_mx.res_country_state_ciudad_07ZAC,07,ZAC,Ojocaliente
cfd_mx.res_country_state_ciudad_08AGU,08,AGU,Tepezalá
cfd_mx.res_country_state_ciudad_08BCS,08,BCS,Heroica Mulegé
cfd_mx.res_country_state_ciudad_08CAM,08,CAM,Champotón
cfd_mx.res_country_state_ciudad_08COA,08,COA,Saltillo
cfd_mx.res_country_state_ciudad_08CHP,08,CHP,Las Margaritas
cfd_mx.res_country_state_ciudad_08DIF,08,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_08DUR,08,DUR,Francisco I. Madero
cfd_mx.res_country_state_ciudad_08GUA,08,GUA,Moroleón
cfd_mx.res_country_state_ciudad_08HID,08,HID,Huejutla de Reyes
cfd_mx.res_country_state_ciudad_08JAL,08,JAL,Tepatitlán de Morelos
cfd_mx.res_country_state_ciudad_08MEX,08,MEX,Metepec
